iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_vaccinations,people_vaccinated,population_density,median_age,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,population
ITA,Europe,Italy,1/5/2023,25261808,19205,185295,97,427894.474,325.302,3138.6,1.643,319,5.403,8035,136.1,144118118,50910743,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/6/2023,25279682,17874,185417,122,428197.23,302.757,3140.666,2.066,320,5.42,7652,129.613,144118909,50910747,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/7/2023,25296176,16494,185488,71,428476.612,279.382,3141.869,1.203,308,5.217,7615,128.986,144127255,50910847,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/8/2023,25301143,4967,185532,44,428560.745,84.133,3142.614,0.745,308,5.217,7583,128.444,144128615,50910850,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/9/2023,25314568,13425,185585,53,428788.143,227.398,3143.512,0.898,308,5.217,7553,127.936,144145957,50910992,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/10/2023,25320188,5620,185650,65,428883.337,95.194,3144.613,1.101,303,5.132,7277,123.261,144169004,50911126,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/11/2023,25340804,20616,185800,150,429232.539,349.202,3147.154,2.541,317,5.369,7039,119.229,144192269,50911338,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/12/2023,25352924,12120,185889,89,429437.832,205.293,3148.661,1.508,310,5.251,6731,114.012,144216451,50911522,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/13/2023,25363742,10818,185993,104,429621.072,183.24,3150.423,1.762,293,4.963,6413,108.626,144239290,50911684,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/14/2023,25372824,9082,186079,86,429774.906,153.835,3151.88,1.457,287,4.861,6145,104.086,144251956,50911842,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/15/2023,25380888,8064,186158,79,429911.498,136.591,3153.218,1.338,277,4.692,6045,102.393,144252902,50911845,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/16/2023,25386702,5814,186187,29,430009.977,98.48,3153.709,0.491,276,4.675,6010,101.8,144267316,50911936,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/17/2023,25389740,3038,186261,74,430061.436,51.459,3154.962,1.253,263,4.455,5662,95.905,144284166,50912089,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/18/2023,25400959,11219,186339,78,430251.468,190.032,3156.284,1.321,237,4.014,5409,91.62,144301980,50912257,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/19/2023,25408577,7618,186412,73,430380.505,129.037,3157.52,1.237,227,3.845,5230,88.588,144320247,50912404,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/20/2023,25415630,7053,186488,76,430499.971,119.466,3158.807,1.287,228,3.862,5051,85.556,144337415,50912574,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/21/2023,25422333,6703,186542,54,430613.509,113.538,3159.722,0.915,232,3.93,4864,82.388,144345505,50912661,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/22/2023,25428078,5745,186601,59,430710.82,97.311,3160.721,0.999,229,3.879,4782,80.999,144346087,50912664,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/23/2023,25431798,3720,186617,16,430773.831,63.011,3160.992,0.271,217,3.676,4727,80.068,144355617,50912740,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/24/2023,25434297,2499,186661,44,430816.16,42.329,3161.738,0.745,226,3.828,4492,76.087,144368844,50912892,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/25/2023,25442358,8061,186734,73,430952.701,136.54,3162.974,1.237,206,3.489,4335,73.428,144381858,50913047,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/26/2023,25448258,5900,186788,54,431052.637,99.937,3163.889,0.915,205,3.472,4286,72.598,144394570,50913205,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/27/2023,25453789,5531,186833,45,431146.323,93.686,3164.651,0.762,200,3.388,4203,71.192,144406152,50913308,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/28/2023,25458763,4974,186871,38,431230.575,84.252,3165.295,0.644,195,3.303,4017,68.042,144411458,50913369,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/29/2023,25464800,6037,186904,33,431332.832,102.257,3165.854,0.559,202,3.422,4028,68.228,144411918,50913371,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/30/2023,25468243,3443,186929,25,431391.151,58.319,3166.277,0.423,197,3.337,4031,68.279,144418323,50913447,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,1/31/2023,25470070,1827,186962,33,431422.097,30.946,3166.836,0.559,193,3.269,3974,67.313,144427170,50913571,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/1/2023,25477367,7297,187077,115,431545.697,123.599,3168.784,1.948,191,3.235,3888,65.856,144434370,50913634,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/2/2023,25482610,5243,187224,147,431634.505,88.808,3171.274,2.49,179,3.032,3891,65.907,144441458,50913720,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/3/2023,25488166,5556,187272,48,431728.615,94.11,3172.087,0.813,172,2.913,3750,63.519,144448659,50913803,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/4/2023,25492841,4675,187329,57,431807.802,79.187,3173.053,0.965,173,2.93,3747,63.468,144452197,50913863,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/5/2023,25497551,4710,187359,30,431887.582,79.78,3173.561,0.508,173,2.93,3725,63.096,144452332,50913864,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/6/2023,25501038,3487,187377,18,431946.646,59.064,3173.866,0.305,180,3.049,3807,64.484,144457091,50913937,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/7/2023,25502838,1800,187409,32,431977.135,30.489,3174.408,0.542,174,2.947,3814,64.603,144463189,50914012,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/8/2023,25509958,7120,187473,64,432097.736,120.601,3175.492,1.084,172,2.913,3690,62.503,144469083,50914086,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/9/2023,25514664,4706,187513,40,432177.448,79.712,3176.169,0.678,163,2.761,3622,61.351,144474904,50914161,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/10/2023,25519067,4403,187551,38,432252.028,74.58,3176.813,0.644,162,2.744,3539,59.945,144480032,50914225,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/11/2023,25523028,3961,187596,45,432319.121,67.093,3177.575,0.762,166,2.812,3468,58.742,144482630,50914306,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/12/2023,25526837,3809,187618,22,432383.639,64.518,3177.948,0.373,172,2.913,3460,58.607,144482798,50914307,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/13/2023,25529672,2835,187630,12,432431.66,48.02,3178.151,0.203,177,2.998,3490,59.115,144486281,50914355,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/14/2023,25531251,1579,187656,26,432458.405,26.746,3178.591,0.44,173,2.93,3461,58.624,144490470,50914433,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/15/2023,25537984,6733,187722,66,432572.452,114.046,3179.709,1.118,157,2.659,3448,58.404,144494769,50914504,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/16/2023,25542817,4833,187785,63,432654.315,81.863,3180.776,1.067,154,2.609,3354,56.811,144499009,50914575,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/17/2023,25547414,4597,187850,65,432732.181,77.866,3181.877,1.101,161,2.727,3338,56.54,144502678,50914627,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/18/2023,25551788,4374,187898,48,432806.269,74.089,3182.69,0.813,166,2.812,3409,57.743,144504403,50914652,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/19/2023,25555983,4195,187927,29,432877.326,71.057,3183.182,0.491,159,2.693,3436,58.2,144504483,50914652,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/20/2023,25559060,3077,187945,18,432929.445,52.119,3183.487,0.305,155,2.625,3418,57.895,144507248,50914694,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/21/2023,25560673,1613,187964,19,432956.767,27.322,3183.808,0.322,137,2.321,3518,59.589,144510548,50914789,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/22/2023,25567471,6798,188020,56,433071.914,115.147,3184.757,0.949,134,2.27,3485,59.03,144514264,50914931,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/23/2023,25572132,4661,188054,34,433150.864,78.95,3185.333,0.576,133,2.253,3464,58.675,144517842,50914994,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/24/2023,25576852,4720,188094,40,433230.813,79.949,3186.01,0.678,126,2.134,3433,58.15,144521156,50915039,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/25/2023,25581266,4414,188143,49,433305.579,74.766,3186.84,0.83,129,2.185,3426,58.031,144522590,50915073,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/26/2023,25585160,3894,188174,31,433371.537,65.958,3187.365,0.525,137,2.321,3417,57.878,144522725,50915073,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/27/2023,25587999,2839,188187,13,433419.625,48.088,3187.586,0.22,146,2.473,3459,58.59,144525080,50915110,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,2/28/2023,25589493,1494,188218,31,433444.931,25.306,3188.111,0.525,148,2.507,3451,58.454,144528090,50915173,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/1/2023,25595385,5892,188262,44,433544.732,99.801,3188.856,0.745,145,2.456,3455,58.522,144530356,50915221,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/2/2023,25600013,4628,188294,32,433623.123,78.391,3189.398,0.542,137,2.321,3434,58.166,144532462,50915309,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/3/2023,25603510,3497,188322,28,433682.357,59.234,3189.872,0.474,141,2.388,3375,57.167,144534547,50915348,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/4/2023,25607031,3521,188373,51,433741.997,59.64,3190.736,0.864,134,2.27,3282,55.592,144535376,50915369,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/5/2023,25610293,3262,188396,23,433797.25,55.253,3191.126,0.39,132,2.236,3278,55.524,144535481,50915370,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/6/2023,25612609,2316,188405,9,433836.479,39.229,3191.278,0.152,128,2.168,3295,55.812,144536895,50915398,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/7/2023,25614028,1419,188430,25,433860.515,24.036,3191.702,0.423,116,1.965,3223,54.592,144538874,50915440,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/8/2023,25619712,5684,188475,45,433956.793,96.278,3192.464,0.762,110,1.863,3159,53.508,144540803,50915475,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/9/2023,25623644,3932,188502,27,434023.394,66.602,3192.921,0.457,104,1.762,3066,51.933,144542614,50915531,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/10/2023,25627473,3829,188538,36,434088.252,64.857,3193.531,0.61,91,1.541,2993,50.697,144544510,50915570,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/11/2023,25631070,3597,188570,32,434149.179,60.927,3194.073,0.542,91,1.541,2996,50.747,144545297,50915591,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/12/2023,25634442,3372,188594,24,434206.295,57.116,3194.48,0.407,96,1.626,2993,50.697,144545351,50915591,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/13/2023,25636953,2511,188621,27,434248.828,42.532,3194.937,0.457,98,1.66,2982,50.51,144546764,50915613,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/14/2023,25638331,1378,188658,37,434272.169,23.341,3195.564,0.627,97,1.643,2908,49.257,144548572,50915663,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/15/2023,25643801,5470,188696,38,434364.822,92.653,3196.207,0.644,96,1.626,2868,48.579,144550290,50915756,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/16/2023,25647722,3921,188724,28,434431.237,66.415,3196.682,0.474,104,1.762,2831,47.953,144552093,50915796,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/17/2023,25651205,3483,188750,26,434490.234,58.996,3197.122,0.44,102,1.728,2792,47.292,144553567,50915827,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/18/2023,25654490,3285,188774,24,434545.876,55.643,3197.529,0.407,105,1.779,2723,46.123,144554272,50915845,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/19/2023,25657483,2993,188795,21,434596.573,50.697,3197.884,0.356,104,1.762,2728,46.208,144554334,50915845,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/20/2023,25659646,2163,188802,7,434633.211,36.638,3198.003,0.119,106,1.795,2739,46.394,144555578,50915880,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/21/2023,25660824,1178,188823,21,434653.164,19.953,3198.358,0.356,107,1.812,2716,46.005,144557139,50915983,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/22/2023,25666006,5182,188869,46,434740.939,87.775,3199.138,0.779,108,1.829,2724,46.14,144558636,50916018,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/23/2023,25669865,3859,188899,30,434806.304,65.365,3199.646,0.508,105,1.779,2689,45.547,144559904,50916065,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/24/2023,25673442,3577,188933,34,434866.893,60.589,3200.222,0.576,101,1.711,2689,45.547,144561242,50916101,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/25/2023,25676789,3347,188955,22,434923.585,56.693,3200.594,0.373,97,1.643,2640,44.717,144561826,50916114,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/26/2023,25680148,3359,188974,19,434980.482,56.896,3200.916,0.322,102,1.728,2618,44.345,144561904,50916114,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/27/2023,25682216,2068,188983,9,435015.51,35.029,3201.069,0.152,95,1.609,2621,44.396,144562924,50916144,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/28/2023,25683445,1229,188999,16,435036.327,20.817,3201.34,0.271,99,1.677,2647,44.836,144564180,50916194,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/29/2023,25688460,5015,189037,38,435121.273,84.946,3201.983,0.644,96,1.626,2652,44.921,144565518,50916261,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/30/2023,25692055,3595,189060,23,435182.167,60.894,3202.373,0.39,84,1.423,2617,44.328,144566707,50916304,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,3/31/2023,25695311,3256,189089,29,435237.318,55.151,3202.864,0.491,90,1.524,2623,44.429,144567600,50916322,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/1/2023,25698313,3002,189131,42,435288.167,50.849,3203.576,0.711,85,1.44,2582,43.735,144567795,50916328,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/2/2023,25701147,2834,189155,24,435336.171,48.003,3203.982,0.407,88,1.491,2582,43.735,144567801,50916328,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/3/2023,25703283,2136,189167,12,435372.351,36.18,3204.185,0.203,89,1.508,2603,44.091,144568373,50916348,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/4/2023,25704502,1219,189182,15,435392.999,20.648,3204.439,0.254,87,1.474,2566,43.464,144569212,50916374,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/5/2023,25709212,4710,189221,39,435472.779,79.78,3205.1,0.661,87,1.474,2544,43.091,144569913,50916388,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/6/2023,25712507,3295,189251,30,435528.591,55.812,3205.608,0.508,85,1.44,2524,42.753,144570430,50916415,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/7/2023,25715384,2877,189262,11,435577.323,48.732,3205.794,0.186,84,1.423,2524,42.753,144570839,50916431,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/8/2023,25718384,3000,189281,19,435628.138,50.815,3206.116,0.322,85,1.44,2496,42.278,144570937,50916433,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/9/2023,25721054,2670,189303,22,435673.364,45.226,3206.489,0.373,84,1.423,2509,42.498,144570938,50916433,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/10/2023,25723248,2194,189309,6,435710.526,37.163,3206.591,0.102,86,1.457,2496,42.278,144570939,50916433,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/11/2023,25724146,898,189315,6,435725.737,15.211,3206.692,0.102,85,1.44,2572,43.566,144571522,50916479,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/12/2023,25725591,1445,189337,22,435750.213,24.476,3207.065,0.373,85,1.44,2656,44.988,144572279,50916491,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/13/2023,25732297,6706,189363,26,435863.802,113.589,3207.505,0.44,83,1.406,2717,46.022,144572942,50916531,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/14/2023,25737170,4873,189391,28,435946.343,82.541,3207.98,0.474,82,1.389,2809,47.58,144573590,50916558,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/15/2023,25741492,4322,189427,36,436019.55,73.208,3208.589,0.61,86,1.457,2834,48.003,144573852,50916567,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/16/2023,25745800,4308,189440,13,436092.521,72.971,3208.809,0.22,90,1.524,2853,48.325,144573868,50916567,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/17/2023,25748636,2836,189444,4,436140.558,48.037,3208.877,0.068,99,1.677,2937,49.748,144574469,50916603,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/18/2023,25750134,1498,189462,18,436165.932,25.374,3209.182,0.305,99,1.677,2950,49.968,144575382,50916644,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/19/2023,25756138,6004,189490,28,436267.63,101.698,3209.656,0.474,104,1.762,2975,50.392,144576112,50916715,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/20/2023,25761005,4867,189560,70,436350.069,82.439,3210.842,1.186,104,1.762,2977,50.426,144576846,50916740,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/21/2023,25765219,4214,189582,22,436421.448,71.378,3211.215,0.373,96,1.626,2995,50.73,144577432,50916774,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/22/2023,25768985,3766,189603,21,436485.238,63.79,3211.57,0.356,95,1.609,2997,50.764,144577628,50916783,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/23/2023,25772459,3474,189627,24,436544.082,58.844,3211.977,0.407,90,1.524,2986,50.578,144577637,50916783,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/24/2023,25775073,2614,189643,16,436588.359,44.277,3212.248,0.271,96,1.626,2980,50.476,144577928,50916788,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/25/2023,25776379,1306,189662,19,436610.48,22.122,3212.57,0.322,100,1.694,3070,52.001,144577930,50916788,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/26/2023,25781236,4857,189687,25,436692.75,82.27,3212.993,0.423,100,1.694,3098,52.475,144578542,50916814,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/27/2023,25782814,1578,189712,25,436719.479,26.729,3213.417,0.423,99,1.677,3079,52.153,144579157,50916853,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/28/2023,25788387,5573,189738,26,436813.876,94.398,3213.857,0.44,105,1.779,3073,52.052,144579839,50916891,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/29/2023,25792195,3808,189759,21,436878.378,64.501,3214.213,0.356,111,1.88,3045,51.577,144579986,50916900,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,4/30/2023,25795509,3314,189786,27,436934.512,56.134,3214.67,0.457,103,1.745,2977,50.426,144579991,50916900,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/1/2023,25797820,2311,189796,10,436973.656,39.145,3214.84,0.169,97,1.643,2990,50.646,144579998,50916900,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/2/2023,25798999,1179,189804,8,436993.627,19.97,3214.975,0.136,106,1.795,3007,50.934,144580396,50916914,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/3/2023,25800471,1472,189825,21,437018.56,24.933,3215.331,0.356,111,1.88,2950,49.968,144580791,50916943,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/4/2023,25805628,5157,189873,48,437105.911,87.351,3216.144,0.813,108,1.829,2920,49.46,144581276,50916958,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/5/2023,25809208,3580,189904,31,437166.551,60.639,3216.669,0.525,107,1.812,2959,50.121,144581755,50916981,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/6/2023,25812624,3416,189936,32,437224.412,57.862,3217.211,0.542,92,1.558,2856,48.376,144581851,50916983,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/7/2023,25815403,2779,189968,32,437271.484,47.072,3217.753,0.542,91,1.541,2834,48.003,144581856,50916983,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/8/2023,25817377,1974,189982,14,437304.921,33.436,3217.99,0.237,94,1.592,2821,47.783,144582208,50916997,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/9/2023,25818473,1096,190005,23,437323.485,18.564,3218.38,0.39,87,1.474,2811,47.614,144582630,50917010,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/10/2023,25822678,4205,190037,32,437394.711,71.226,3218.922,0.542,88,1.491,2750,46.581,144583094,50917028,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/11/2023,25825660,2982,190056,19,437445.221,50.51,3219.244,0.322,84,1.423,2631,44.565,144583584,50917072,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/12/2023,25828252,2592,190080,24,437489.126,43.904,3219.65,0.407,87,1.474,2560,43.362,144583889,50917098,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/13/2023,25830443,2191,190101,21,437526.238,37.112,3220.006,0.356,79,1.338,2525,42.769,144583984,50917101,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/14/2023,25832513,2070,190122,21,437561.3,35.062,3220.361,0.356,80,1.355,2477,41.956,144583995,50917101,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/15/2023,25833895,1382,190138,16,437584.709,23.409,3220.632,0.271,83,1.406,2470,41.838,144584387,50917118,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/16/2023,25834600,705,190157,19,437596.65,11.942,3220.954,0.322,83,1.406,2453,41.55,144584762,50917131,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/17/2023,25837565,2965,190192,35,437646.873,50.222,3221.547,0.593,85,1.44,2357,39.924,144585205,50917155,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/18/2023,25840319,2754,190224,32,437693.521,46.648,3222.089,0.542,83,1.406,2334,39.534,144585581,50917180,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
ITA,Europe,Italy,5/19/2023,25842595,2276,190242,18,437732.073,38.552,3222.394,0.305,82,1.389,2302,38.992,144585907,50917188,205.859,47.9,113.151,4.78,19.8,27.8,83.51,59037472
